m_N,y,sin2_2theta,omega_h2_scan,omega_h2,converged,retcode,lambda_fs_Mpc,lambda_fs_eq_Mpc,lambda_fs_free_Mpc,v_end,x_kd,lambda_fs_kd_Mpc,r_s_Mpc,x_kd3,lambda_fs_kd3_Mpc,r_s3_Mpc,x_kd_old,lambda_fs_kd_old_Mpc,r_s_old_Mpc
1.372e-5,0.003162,3.3697185724033124e-16,0.11978707410729268,0.11978707410729268,true,Success,0.15291031022699259,0.05760214631869643,0.09530816390829613,0.025261617163001116,1712.9329057518703,0.054902094668415655,0.0735671944699691,996.0274623747318,0.06249867335338069,0.06742166778196881,48287.459759405196,0.015373530880782367,0.10554570497505442
1.372e-5,0.005623,1.0492519493196498e-16,0.11967244111859958,0.11967244111859958,true,Success,0.14852232702189097,0.055924061388906945,0.09259826563298404,0.024543990789898294,5171.122915994629,0.03880528082342313,0.08312563935486995,3042.6193406247567,0.04566989332216111,0.07757219242329366,125456.24481497909,0.008446984076029618,0.10768542064605947
1.372e-5,0.01,3.333388744814508e-17,0.12018577890978017,0.12018577890978017,true,Success,0.14938185499121842,0.05594783164289921,0.09343402334831923,0.024765319358874258,15282.121464300213,0.026149915541609087,0.09402331946698037,9202.333110648564,0.031997408197811994,0.08929271171583802,323476.03138090903,0.004142531701922844,0.11182724278686727
1.372e-5,0.01778,1.0717454089397754e-17,0.12007932666259648,0.12007932666259648,true,Success,0.1635222365206649,0.060087147337461594,0.1034350891832033,0.02741341640379951,44241.88189564929,0.017482098700018635,0.1121907857310395,27419.485927902566,0.022250191402348497,0.10833339323889966,853078.5091658788,0.0013974037686975726,0.12520332272460835
1.372e-5,0.03162,3.471414205908085e-18,0.12001777258724287,0.12001777258724287,true,Success,0.19421574201001446,0.0687035351831195,0.12551220682689496,0.03325594781209178,126427.86326432253,0.01138881033227107,0.14134183840837325,80049.1358805281,0.015189283891397851,0.13826723462154222,2.3227607563698473e6,0.0,0.15118933916257365
1.372e-5,0.05623,1.1296491777153648e-18,0.12002329555897547,0.12002329555897547,true,Success,0.23711116115242456,0.08005211921724316,0.1570590419351814,0.04159576764041644,354887.48688502546,0.006395919021782086,0.1792204409735961,227105.36712368912,0.00935185594395401,0.1768290642515637,Inf,0.0,0.18659078261707382
1.372e-5,0.1,3.6893179050291924e-19,0.12224621731463245,0.12220051891108404,false,Success,0.29227530918872724,0.09364060197658312,0.19863470721214416,0.05256719381178325,994140.8788982414,0.0019511569434524185,0.22624351091438602,638988.6795828413,0.004217712871552211,0.2244098457945119,Inf,0.0,0.23059822049355388
1.372e-5,0.1778,1.203548046908782e-19,0.12009303895050753,0.12001699197160563,false,Success,0.3554790013213948,0.10786297558167805,0.24761602573971672,0.06545713582596488,2.7134617260386716e6,0.0,0.27917483286501477,1.7468174318870222e6,0.0,0.27778438466042293,Inf,0.0,0.2809279248891285
1.7809999999999997e-5,1.0e-8,3.4203514878071473e-10,0.12000175547322506,0.12000175547322506,true,Success,0.11512108028912778,0.044568872401004656,0.07055220788812314,0.023369511129142137,4.0,0.10177850217747211,0.006033582478353059,4.0,0.10177850217747211,0.006033582478353059,4.0,0.10177850217747211,0.006033582478353059
1.7809999999999997e-5,1.778e-8,3.4201997708010154e-10,0.11999882449603523,0.11999882449603523,true,Success,0.115279861240797,0.04456609152469794,0.07071376971609908,0.0234229836885513,4.0,0.10176308259465058,0.006033439457998177,4.0,0.10176308259465058,0.006033439457998177,4.0,0.10176308259465058,0.006033439457998177
1.7809999999999997e-5,3.162e-8,3.4200480008254134e-10,0.12001425898778631,0.12001425898778631,true,Success,0.11520205188625668,0.04456434242878455,0.07063770945747214,0.023397809853494128,4.0,0.10177398464222458,0.006033417530735909,4.0,0.10177398464222458,0.006033417530735909,4.0,0.10177398464222458,0.006033417530735909
1.7809999999999997e-5,5.623e-8,3.419896252085603e-10,0.1200672877056375,0.1200672877056375,true,Success,0.1152244452959021,0.04456428271315885,0.07066016258274326,0.023405241221721114,4.0,0.10177018264629382,0.00603333640618798,4.0,0.10177018264629382,0.00603333640618798,4.0,0.10177018264629382,0.00603333640618798
1.7809999999999997e-5,1.0e-7,3.4197444944814545e-10,0.12025422572464006,0.12025422572464006,true,Success,0.11523535397553722,0.044563021406381804,0.07067233256915542,0.023409269150994127,4.0,0.10177573918789476,0.006032952371519377,4.0,0.10177573918789476,0.006032952371519377,4.0,0.10177573918789476,0.006032952371519377
1.7809999999999997e-5,1.778e-7,3.4195928043998096e-10,0.1208516721107515,0.1208516721107515,true,Success,0.11516735471215603,0.04454046781895472,0.07062688689320132,0.023394227880518318,4.0,0.10170484794449045,0.00603164540762518,4.0,0.10170484794449045,0.00603164540762518,4.0,0.10170484794449045,0.00603164540762518
1.7809999999999997e-5,3.162e-7,3.3431615999620107e-10,0.1199788795349568,0.1199788795349568,true,Success,0.11500577878564165,0.04450759099511652,0.07049818779052514,0.02335163188468745,4.0,0.10158301505744978,0.0060279991912621156,4.0,0.10158301505744978,0.0060279991912621156,4.0,0.10158301505744978,0.0060279991912621156
1.7809999999999997e-5,5.623e-7,3.1922017751751935e-10,0.11996049319265335,0.11996049319265335,true,Success,0.1147810667979092,0.04441685822196451,0.07036420857594469,0.023307288115603002,4.0,0.10128289239093712,0.0060177370334950665,4.0,0.10128289239093712,0.0060177370334950665,4.0,0.10128289239093712,0.0060177370334950665
1.7809999999999997e-5,1.0e-6,2.811617634115006e-10,0.11958794185990758,0.11958794185990758,true,Success,0.11444641332266342,0.044256262839182235,0.07019015048348119,0.023249678940815467,4.0,0.10067147938921772,0.005993542638317313,4.0,0.10067147938921772,0.005993542638317313,4.0,0.10067147938921772,0.005993542638317313
1.7809999999999997e-5,1.778e-6,2.1383321619937875e-10,0.11996275533991196,0.11996275533991196,true,Success,0.11482546276923178,0.04430562952046882,0.07051983324876296,0.023358795971146148,4.0,0.10061195554540764,0.005958403887805133,4.0,0.10061195554540764,0.005958403887805133,4.0,0.10061195554540764,0.005958403887805133
1.7809999999999997e-5,3.162e-6,1.3285301530081646e-10,0.11975401875449318,0.11975401875449318,true,Success,0.1177037469227868,0.045146639892271426,0.07255710703051538,0.02403305717931328,4.0,0.10276840570723837,0.005918077306109555,4.0,0.10276840570723837,0.005918077306109555,4.0,0.10276840570723837,0.005918077306109555
1.7809999999999997e-5,5.623e-6,6.913599544836287e-11,0.11955856996020944,0.11955856996020944,true,Success,0.12314312965080791,0.04675956893245174,0.07638356071835617,0.025299339651367582,4.0,0.10709670936376467,0.005888715527269387,4.0,0.10709670936376467,0.005888715527269387,4.0,0.10709670936376467,0.005888715527269387
1.7809999999999997e-5,1.0e-5,3.172455712859464e-11,0.11961454568306434,0.11961454568306434,true,Success,0.12912658565064492,0.04856142207618099,0.08056516357446392,0.02668294797104198,4.0,0.11197760715203361,0.0057862133493920866,4.0,0.11197760715203361,0.0057862133493920866,4.0,0.11197760715203361,0.0057862133493920866
1.7809999999999997e-5,1.778e-5,1.3395602926190456e-11,0.11968164384733704,0.11968164384733704,true,Success,0.13453965348218946,0.05015528503074485,0.08438436845144462,0.0279464512409227,4.0,0.1161754830503821,0.005147880581098232,4.0,0.1161754830503821,0.005147880581098232,4.0,0.1161754830503821,0.005147880581098232
1.7809999999999997e-5,3.162e-5,5.344970162636468e-12,0.11986588346793386,0.11986588346793386,true,Success,0.13890726544707577,0.0514535839523287,0.08745368149474707,0.028961727676600327,4.0,0.11959732038765988,0.004137881841422607,4.0,0.11959732038765988,0.004137881841422607,5.933015752689965,0.12112694535989121,0.007104496559994799
1.7809999999999997e-5,5.623e-5,2.048068419493004e-12,0.1199061450342549,0.1199061450342549,true,Success,0.14247448368833845,0.05250015548328468,0.08997432820505374,0.029795417226636933,4.0,0.12222732651905976,0.0035370887927072265,4.0,0.12222732651905976,0.0035370887927072265,17.100819603168947,0.11306834254830604,0.016645554365634495
1.7809999999999997e-5,0.0001,7.59757298764961e-13,0.1199357222599908,0.1199357222599908,true,Success,0.14537643477168208,0.05333794804074795,0.09203848673093415,0.030478058581841317,4.0,0.12428733781836192,0.0030870597964617924,4.0,0.12428733781836192,0.0030870597964617924,54.06045486392038,0.1007441325880039,0.028708494954060707
1.7809999999999997e-5,0.0001778,2.719813463109107e-13,0.11986328583351791,0.11986328583351791,true,Success,0.1475377928248745,0.05394960719279374,0.09358818563208075,0.03099052138346261,4.0,0.12578043572152361,0.0027967412583653883,4.0,0.12578043572152361,0.0027967412583653883,171.4852892775868,0.08626858297251831,0.04149357481500035
1.7809999999999997e-5,0.0003162,9.063110452465212e-14,0.12096075481854848,0.12096075481854848,true,Success,0.1482799645942486,0.05410583922862551,0.0941741253656231,0.031184273859064228,14.564390131919025,0.12018582482884636,0.01453449938390005,7.93865273292586,0.12737125899579999,0.008399113895377409,544.766281347333,0.071068090238076,0.05427944268005476
1.7809999999999997e-5,0.0005623,2.3358163212012803e-14,0.11971948692987706,0.11971948692987706,true,Success,0.14345263632261074,0.052433802558167535,0.0910188337644432,0.03014085510177525,46.34886039997907,0.10168678029148417,0.027423645377535142,26.60811477836068,0.10880608366260695,0.021517403598076586,1670.3141765209034,0.054107454861129806,0.06549897642654463
1.7809999999999997e-5,0.001,5.015433319413786e-15,0.11998994528468326,0.11998994528468326,true,Success,0.1323769668709608,0.04857781868986984,0.08379914818109097,0.02775285591134203,140.66103019620735,0.07965916738102842,0.03786449474932276,81.33683985116228,0.08658628670644769,0.03247481328772856,4955.083811341732,0.037176937513905724,0.0722222208382646
1.7809999999999997e-5,0.001778,1.3633240353419108e-15,0.12050010398240636,0.12050010398240636,true,Success,0.12510286354177727,0.046011183060694676,0.07909168048108262,0.02619542692864293,431.91463081850907,0.06233944914770018,0.04648208961469888,249.72901559821503,0.06860286655918664,0.041416755377291115,14391.316727085183,0.024262912485853858,0.07728532121312338
1.7809999999999997e-5,0.003162,4.1502837285943255e-16,0.1201537865579153,0.1201537865579153,true,Success,0.12034970153835378,0.044312394295997835,0.07603730724235594,0.02518476168433434,1328.1838990107042,0.04767943018208385,0.05455319495976342,770.1966898716422,0.05360235733940942,0.04976167447407918,39871.747420562715,0.014893758444634355,0.0810767862602823
1.7809999999999997e-5,0.005623,1.3009683270264088e-16,0.11963003920776508,0.11963003920776508,true,Success,0.11661041250377789,0.04292128948722211,0.07368912301655578,0.02440769145036181,4043.826616123112,0.03472779360435628,0.06204186665211679,2363.585408711081,0.04020804881436315,0.05760834854270933,105212.32890884172,0.008517415710243711,0.08324606645631333
1.7809999999999997e-5,0.01,4.1457474987339114e-17,0.1199652224514593,0.1199652224514593,true,Success,0.1148206781854949,0.04220240343746005,0.07261827474803487,0.024053300667750747,12076.173687859273,0.0238284143428911,0.06937658065008886,7185.004266862071,0.02862953140249677,0.06549247866327744,271093.79374706955,0.004440237425349334,0.08506161192157345
1.7809999999999997e-5,0.01778,1.3339797018506511e-17,0.12009706453287769,0.12009706453287769,true,Success,0.12008114187805086,0.04360959763004691,0.07647154424800394,0.025328453854816704,35210.75522636147,0.015908769334322368,0.0799013589498283,21536.518295390975,0.019883059342070495,0.07668615288088267,704469.707714225,0.0019222617982731264,0.0912164627248476
1.7809999999999997e-5,0.03162,4.322759809476736e-18,0.1200256806006657,0.1200256806006657,true,Success,0.13776156865648456,0.04858909310802506,0.08917247554845949,0.029530218726725857,101142.19149855575,0.010551908283227333,0.09822455728177705,63497.46727294545,0.013740784726655268,0.09564474083501409,1.8913440415012538e6,0.00015069819336938385,0.10663918690470205
1.7809999999999997e-5,0.05623,1.4081245937409789e-18,0.11994948747967495,0.11994948747967495,true,Success,0.1667484932664913,0.05630811529280487,0.11044037797368644,0.03656087347914367,285912.9859614061,0.006480322369054865,0.12438784066106098,182234.9693231048,0.008984506138389288,0.12236193663343496,5.184059780188769e6,0.0,0.13079003605527015
1.7809999999999997e-5,0.1,4.604797028492595e-19,0.12214845074133517,0.12214845074133517,true,Success,0.2056176458536572,0.06599279591556667,0.13962484993809055,0.046195400794549084,804765.3955852472,0.002970322427308864,0.15787251589885362,516459.1076425717,0.004902203295318874,0.1563096064354182,Inf,0.0,0.16215341437832997
1.7809999999999997e-5,0.1778,1.5043479472876632e-19,0.12010701137649157,0.12010680003011222,false,Success,0.2504537188772271,0.07627641956817204,0.17417729930905504,0.05757751894618564,2.2023694492005827e6,0.0,0.19571126625661192,1.4169663005233293e6,0.0012913607663726828,0.19452300365697345,Inf,0.0,0.1979092549724502
2.3109999999999997e-5,1.0e-8,2.157386117292747e-10,0.11999480625724931,0.11999480625724931,true,Success,0.08829354984013678,0.03350288625763635,0.054790663582500426,0.02268867384293791,4.0,0.07794326154144082,0.004653937766776732,4.0,0.07794326154144082,0.004653937766776732,4.0,0.07794326154144082,0.004653937766776732
2.3109999999999997e-5,1.778e-8,2.1574209922661647e-10,0.12000468778968114,0.12000468778968114,true,Success,0.08830377646071164,0.03350571140663307,0.054798065054078575,0.022691736468361815,4.0,0.0779579892883143,0.004653946253143431,4.0,0.0779579892883143,0.004653946253143431,4.0,0.0779579892883143,0.004653946253143431
2.3109999999999997e-5,3.162e-8,2.1574558815275722e-10,0.12001514457542958,0.12001514457542958,true,Success,0.08826754642018206,0.03350139532939487,0.05476615109078719,0.02267853091006834,4.0,0.07795462853601844,0.004653818217234443,4.0,0.07795462853601844,0.004653818217234443,4.0,0.07795462853601844,0.004653818217234443
2.3109999999999997e-5,5.623e-8,2.1574907680193557e-10,0.12004425985086024,0.12004425985086024,true,Success,0.08826497101470564,0.03350086451430815,0.05476410650039748,0.022677684886164673,4.0,0.07796806944852039,0.0046538382479351945,4.0,0.07796806944852039,0.0046538382479351945,4.0,0.07796806944852039,0.0046538382479351945
2.3109999999999997e-5,1.0e-7,2.1575256586613873e-10,0.12014443915683105,0.12014443915683105,true,Success,0.08823104743256584,0.033499881860653835,0.054731165571911995,0.022664054364554383,4.0,0.07796990052521269,0.004653816373818797,4.0,0.07796990052521269,0.004653816373818797,4.0,0.07796990052521269,0.004653816373818797
2.3109999999999997e-5,1.778e-7,2.1575605358905447e-10,0.12043932584103481,0.12043932584103481,true,Success,0.08825494185945078,0.03349388166584356,0.05476106019360723,0.022676424365651558,4.0,0.07791707516372856,0.004653346135415961,4.0,0.07791707516372856,0.004653346135415961,4.0,0.07791707516372856,0.004653346135415961
2.3109999999999997e-5,3.162e-7,2.1330773474940018e-10,0.1199959882434105,0.1199959882434105,true,Success,0.08824963058109103,0.033493552724267434,0.05475607785682359,0.022674362741028527,4.0,0.07789303366246562,0.0046521650134075925,4.0,0.07789303366246562,0.0046521650134075925,4.0,0.07789303366246562,0.0046521650134075925
2.3109999999999997e-5,5.623e-7,2.082871412747103e-10,0.11998930907006444,0.11998930907006444,true,Success,0.08820181388160893,0.0334695796773983,0.054732234204210625,0.022664496550683946,4.0,0.0778231041406261,0.004648578107512327,4.0,0.0778231041406261,0.004648578107512327,4.0,0.0778231041406261,0.004648578107512327
2.3109999999999997e-5,1.0e-6,1.9424747152530885e-10,0.11986888191185956,0.11986888191185956,true,Success,0.0880677856314339,0.03343110267906134,0.05463668295237257,0.022624958600342825,4.0,0.07767214368624077,0.0046392179965221774,4.0,0.07767214368624077,0.0046392179965221774,4.0,0.07767214368624077,0.0046392179965221774
2.3109999999999997e-5,1.778e-6,1.624684682055574e-10,0.1192227833617602,0.1192227833617602,true,Success,0.08837289747402269,0.03347279030662954,0.05490010716739315,0.02273395997189515,4.0,0.07769424374795939,0.0046213098699975225,4.0,0.07769424374795939,0.0046213098699975225,4.0,0.07769424374795939,0.0046213098699975225
2.3109999999999997e-5,3.162e-6,1.148100503029593e-10,0.11990900996240886,0.11990900996240886,true,Success,0.08990826550348938,0.033905057935365725,0.05600320756812366,0.023190395048024143,4.0,0.07878758512197225,0.004596404996164982,4.0,0.07878758512197225,0.004596404996164982,4.0,0.07878758512197225,0.004596404996164982
2.3109999999999997e-5,5.623e-6,6.624066840797812e-11,0.11961510170300076,0.11961510170300076,true,Success,0.09366249144295963,0.035002834887702505,0.05865965655525712,0.02428947879775508,4.0,0.08179701234297951,0.004589761958224939,4.0,0.08179701234297951,0.004589761958224939,4.0,0.08179701234297951,0.004589761958224939
2.3109999999999997e-5,1.0e-5,3.266336262910721e-11,0.1195426601278377,0.1195426601278377,true,Success,0.09858767841249497,0.03645140265361463,0.06213627575888034,0.025727705934297077,4.0,0.08583819869123009,0.00457313861668364,4.0,0.08583819869123009,0.00457313861668364,4.0,0.08583819869123009,0.00457313861668364
2.3109999999999997e-5,1.778e-5,1.4472584441924047e-11,0.11958892706989747,0.11958892706989747,true,Success,0.10328857786916751,0.03784005749918884,0.06544852036997867,0.02709771684075986,4.0,0.08967102466994051,0.004443581287084754,4.0,0.08967102466994051,0.004443581287084754,4.0,0.08967102466994051,0.004443581287084754
2.3109999999999997e-5,3.162e-5,5.966325190518448e-12,0.11965063409538484,0.11965063409538484,true,Success,0.10733804737295957,0.038999802883089074,0.0683382444898705,0.028292783040535906,4.0,0.09283032817472911,0.003694206648153312,4.0,0.09283032817472911,0.003694206648153312,4.694318533635646,0.09402206281298495,0.004557937248761104
2.3109999999999997e-5,5.623e-5,2.3405013585757303e-12,0.11980405182219893,0.11980405182219893,true,Success,0.11056417185161384,0.03993048344962279,0.07063368840199104,0.029241954488235897,4.0,0.09529133781721086,0.0030251727199990886,4.0,0.09529133781721086,0.0030251727199990886,13.166827668083164,0.09052767192109651,0.010991069732371584
2.3109999999999997e-5,0.0001,8.823227849469704e-13,0.11979534729614312,0.11979534729614312,true,Success,0.11314815928510508,0.040663074453406826,0.07248508483169824,0.0300074272766472,4.0,0.09715845162326867,0.0025996885350103665,4.0,0.09715845162326867,0.0025996885350103665,41.352554822519636,0.08183876052137275,0.019908999868501136
2.3109999999999997e-5,0.0001778,3.1878999090906646e-13,0.1197349679027915,0.1197349679027915,true,Success,0.11500053474633402,0.04117753481464038,0.07382299993169365,0.030560549744523827,4.0,0.09850397311654284,0.002330255374251003,4.0,0.09850397311654284,0.002330255374251003,131.28987204796127,0.07101960813138501,0.02956867701137926
2.3109999999999997e-5,0.0003162,1.0570069413700688e-13,0.12162557435825212,0.12162557435825212,true,Success,0.11552055009462249,0.041275475702630716,0.07424507439199177,0.030735035803723096,10.971255718169813,0.09673814182392937,0.009069555378979124,5.754408381570988,0.1014413391258172,0.004413942519005766,418.74867695334166,0.05939486494844972,0.03935164826124631
2.3109999999999997e-5,0.0005623,2.615936707141855e-14,0.11986253467333148,0.11986253467333148,true,Success,0.11110216022677721,0.03977736037967152,0.0713247998471057,0.029527708238264432,35.28791150018,0.08207469401515174,0.019139213325734504,20.18711159900234,0.08744095565189959,0.014691627213881855,1281.6752206644544,0.04599599481422904,0.048046290199042545
2.3109999999999997e-5,0.001,5.8102783532628065e-15,0.12004954469814566,0.12004954469814566,true,Success,0.10293343266037562,0.036985845831245645,0.06594758682912999,0.027304121698563732,107.60658676259736,0.06528459690349744,0.027221148279501197,62.30224659884579,0.07079403779580125,0.023126555904647517,3843.6028768079123,0.03267180300305435,0.05359069951437176
2.3109999999999997e-5,0.001778,1.6549698301869805e-15,0.12017641269386316,0.12017641269386316,true,Success,0.09829755264057441,0.03534867023555383,0.06294888240502057,0.026063836402362053,332.0671906346761,0.05239786431082754,0.034057800463343224,191.8856899472892,0.05721828221901253,0.030160562457892188,11416.755429855451,0.022320270509914454,0.058389604851655764
2.3109999999999997e-5,0.003162,5.091791285837406e-16,0.1191844522773671,0.1191844522773671,true,Success,0.09476885690796363,0.03410836768699147,0.060660489220972176,0.025117222110711896,1022.4394871250433,0.04101468702344239,0.04038240372962152,591.8581634255777,0.045612551815364166,0.036662909308061986,32418.66686287682,0.014243930926851391,0.06203995399693694
2.3109999999999997e-5,0.005623,1.6081770264175233e-16,0.11976916026063783,0.11976916026063783,true,Success,0.09172110835902414,0.033024579436861046,0.05869652892216311,0.02430473354229881,3148.720290748891,0.030653326947250526,0.04625432535656913,1831.974873625086,0.034975477908915614,0.04275770843600765,87762.3709711772,0.008422154593611716,0.06423939576193884
2.3109999999999997e-5,0.01,5.141838608827762e-17,0.11995216755148873,0.11995216755148873,true,Success,0.08963289781556322,0.03222335803125461,0.0574095397843086,0.02377226901596517,9525.093213296568,0.021654709271128097,0.051833342233841236,5613.200822294004,0.02556236159723845,0.048672044670813194,228306.1564441037,0.004610237874074855,0.06562235381712685
2.3109999999999997e-5,0.01778,1.656575440979503e-17,0.1200146659370899,0.1200146659370899,true,Success,0.09029718856723569,0.03231792738415464,0.05797926118308106,0.024007982875638406,27976.674610953876,0.014519616662364164,0.05808273995772544,16884.40888000921,0.017820877072324184,0.055412012745527935,586884.5630154693,0.002227488609445664,0.06802709948883716
2.3109999999999997e-5,0.03162,5.3707125842347295e-18,0.12003568625436578,0.12003568625436578,true,Success,0.09899683432009107,0.034724348501382896,0.06427248581870816,0.02661131027810513,80747.90769649702,0.009648386965291468,0.06888998097924141,50142.412514436124,0.01231797199466352,0.06673027455116363,1.54910653299526e6,0.0006952434075844498,0.07613311488839566
2.3109999999999997e-5,0.05623,1.7510645990933318e-18,0.12000979361699685,0.12000979361699685,true,Success,0.1175129581656366,0.03968960865838764,0.07782334950724897,0.03221413159126477,229827.29708660895,0.006220422554431088,0.086292104485675,145673.9803308149,0.008333021539260271,0.08458299657295901,4.213376190967442e6,0.0,0.09175361757963746
2.3109999999999997e-5,0.1,5.734232781196709e-19,0.12222996840590845,0.12222996840590845,true,Success,0.14457781954673452,0.046493995757209035,0.09808382378952549,0.040582647933636994,650955.5926898536,0.003414659895772295,0.10990417981195186,416773.53318535216,0.005057947251354782,0.10857474559469382,Inf,0.0,0.11393806227286446
2.3109999999999997e-5,0.1778,1.8757866756337916e-19,0.11992198629868356,0.11990559062573525,false,Success,0.17612856854243858,0.0538573596301357,0.12227120891230286,0.05055664447461658,1.7844042114275678e6,0.0009493618717309801,0.13677681261084895,1.1470461275421923e6,0.0022032484391503347,0.1357624061228533,Inf,0.0,0.13912921515492732
2.9999999999999997e-5,1.0e-8,1.345609699546748e-10,0.11999873482175338,0.11999873482175338,true,Success,0.06763097150142115,0.025185626379292454,0.04244534512212869,0.022023620037341114,4.0,0.05965971992708671,0.0035845800387125258,4.0,0.05965971992708671,0.0035845800387125258,4.0,0.05965971992708671,0.0035845800387125258
2.9999999999999997e-5,1.778e-8,1.3455941851124537e-10,0.11999878617819856,0.11999878617819856,true,Success,0.06762009881184784,0.025182508467959466,0.04243759034388838,0.022019599172315513,4.0,0.05966479448201297,0.003584485856795742,4.0,0.05966479448201297,0.003584485856795742,4.0,0.05966479448201297,0.003584485856795742
2.9999999999999997e-5,3.162e-8,1.345578664751954e-10,0.12000192491593067,0.12000192491593067,true,Success,0.067596671767199,0.025182992841845997,0.04241367892535299,0.02200720105338808,4.0,0.05967008186445877,0.0035845241045436636,4.0,0.05967008186445877,0.0035845241045436636,4.0,0.05967008186445877,0.0035845241045436636
2.9999999999999997e-5,5.623e-8,1.345563146053458e-10,0.1200150921995164,0.1200150921995164,true,Success,0.06760214295950011,0.02518195092389315,0.04242019203560696,0.022010578115724332,4.0,0.059661480774039044,0.003584551734779931,4.0,0.059661480774039044,0.003584551734779931,4.0,0.059661480774039044,0.003584551734779931
2.9999999999999997e-5,1.0e-7,1.3455476259387733e-10,0.1200598086114662,0.1200598086114662,true,Success,0.06760168773549162,0.025181868698137953,0.042419819037353666,0.022010384715344392,4.0,0.059665064561581424,0.003584524833547459,4.0,0.059665064561581424,0.003584524833547459,4.0,0.059665064561581424,0.003584524833547459
2.9999999999999997e-5,1.778e-7,1.3455321122201726e-10,0.12020504600748752,0.12020504600748752,true,Success,0.06760438679636599,0.025181832899394383,0.042422553896971596,0.022011802745989593,4.0,0.05966469160485274,0.0035843791620438154,4.0,0.05966469160485274,0.0035843791620438154,4.0,0.05966469160485274,0.0035843791620438154
2.9999999999999997e-5,3.162e-7,1.3455165925756398e-10,0.12066722345941715,0.12066722345941715,true,Success,0.0675807832502757,0.025179469022952462,0.04240131422732323,0.02200078992695042,4.0,0.059653207817692726,0.00358402767703467,4.0,0.059653207817692726,0.00358402767703467,4.0,0.059653207817692726,0.00358402767703467
2.9999999999999997e-5,5.623e-7,1.3222405819939433e-10,0.11999536935093702,0.11999536935093702,true,Success,0.06764170422849035,0.025186495364651246,0.0424552088638391,0.02202873440106418,4.0,0.059652536351701056,0.00358304213874889,4.0,0.059652536351701056,0.00358304213874889,4.0,0.059652536351701056,0.00358304213874889
2.9999999999999997e-5,1.0e-6,1.275405122148419e-10,0.11997711313183344,0.11997711313183344,true,Success,0.0676523224866477,0.025190006917867144,0.04246231556878056,0.022032419235829815,4.0,0.05965551229241625,0.0035800753180016387,4.0,0.05965551229241625,0.0035800753180016387,4.0,0.05965551229241625,0.0035800753180016387
2.9999999999999997e-5,1.778e-6,1.1518912656188339e-10,0.11972051394353644,0.11972051394353644,true,Success,0.06781955468950228,0.025230608808586394,0.042588945880915885,0.022098076979090414,4.0,0.059734333868565546,0.003572709069645353,4.0,0.059734333868565546,0.003572709069645353,4.0,0.059734333868565546,0.003572709069645353
2.9999999999999997e-5,3.162e-6,9.125303483628001e-11,0.11997592982257858,0.11997592982257858,true,Success,0.06867565290322374,0.02546320180690877,0.043212451096314955,0.022421357940960975,4.0,0.060364033375497665,0.0035632643509924027,4.0,0.060364033375497665,0.0035632643509924027,4.0,0.060364033375497665,0.0035632643509924027
2.9999999999999997e-5,5.623e-6,5.944458121743676e-11,0.11983675372945539,0.11983675372945539,true,Success,0.0710150812325632,0.026137351233812847,0.044877729998750344,0.02328473681402559,4.0,0.06226132599246493,0.0035581136522412475,4.0,0.06226132599246493,0.0035581136522412475,4.0,0.06226132599246493,0.0035581136522412475
2.9999999999999997e-5,1.0e-5,3.213981882212743e-11,0.11957835455052841,0.11957835455052841,true,Success,0.07476342577958216,0.02723418933990756,0.04752923643967459,0.02465927565658882,4.0,0.06542325063701677,0.0035576930225505476,4.0,0.06542325063701677,0.0035576930225505476,4.0,0.06542325063701677,0.0035576930225505476
2.9999999999999997e-5,1.778e-5,1.5160209028377203e-11,0.11961771141647065,0.11961771141647065,true,Success,0.07887267188042511,0.02841315720860814,0.05045951467181699,0.026178090898624832,4.0,0.06876752174455829,0.003547316180405417,4.0,0.06876752174455829,0.003547316180405417,4.0,0.06876752174455829,0.003547316180405417
2.9999999999999997e-5,3.162e-5,6.51924108497562e-12,0.11964648302433392,0.11964648302433392,true,Success,0.08252420341132582,0.02945097210959089,0.05307323130173494,0.0275326031339702,4.0,0.07170781134734518,0.0033640510536433153,4.0,0.07170781134734518,0.0033640510536433153,4.0,0.07170781134734518,0.0033640510536433153
2.9999999999999997e-5,5.623e-5,2.631934001333026e-12,0.11976167303394777,0.11976167303394777,true,Success,0.08545165216401658,0.030279544827888506,0.055172107336128075,0.02862014813944868,4.0,0.07397726614369153,0.0026523540109424947,4.0,0.07397726614369153,0.0026523540109424947,10.179505073131146,0.07187057680178513,0.007244711739575665
2.9999999999999997e-5,0.0001,1.0119892851374169e-12,0.11980663943977775,0.11980663943977775,true,Success,0.08775109890167221,0.030923300873258456,0.056827798028413756,0.029477949329502436,4.0,0.07574509079333558,0.002226210229720974,4.0,0.07574509079333558,0.002226210229720974,31.638058137836506,0.06593972531173044,0.013721268204077649
2.9999999999999997e-5,0.0001778,3.695906522905744e-13,0.11971455263609668,0.11971455263609668,true,Success,0.08938925198991586,0.03136524431685806,0.05802400767305781,0.0300976375867453,4.0,0.07691895382857804,0.0019634470642459264,4.0,0.07691895382857804,0.0019634470642459264,100.398365136081,0.05800201342599785,0.020978604157054735
