m_N,y,sin2_2theta,omega_h2_scan,omega_h2,converged,retcode,lambda_fs_Mpc,lambda_fs_eq_Mpc,lambda_fs_free_Mpc,v_end,x_kd,lambda_fs_kd_Mpc,r_s_Mpc,x_kd3,lambda_fs_kd3_Mpc,r_s3_Mpc,x_kd_old,lambda_fs_kd_old_Mpc,r_s_old_Mpc
9.999999999999999e-6,0.00316,2.613376866751735e-16,0.11981679933030412,0.11981679933030412,true,Success,0.20437355069562604,0.07917300030281041,0.12520055039281563,0.02540892092440382,2321.267333309575,0.06398000939540953,0.10543633683181874,1357.0278374917748,0.07412748516947949,0.09722714818855381,60206.32199852872,0.015613810976770025,0.1445642871485136
9.999999999999999e-6,0.01,2.5530736770197652e-17,0.12003647935392431,0.1200373828411898,true,Success,0.21117499389851488,0.08067345049335808,0.1305015434051568,0.026483665724387543,20217.861085751094,0.029311906450332582,0.13895373899062138,12374.630595465733,0.036663763501250064,0.1330061154613729,403753.56617837667,0.003493066853385048,0.1598410803399788
1.6e-5,1.0e-6,3.229137588356963e-10,0.11999480689143578,0.11999480689143578,true,Success,0.1272110591319172,0.04959067966407569,0.0776203794678415,0.023463259321405104,4.0,0.111795716747786,0.006653550908311102,4.0,0.111795716747786,0.006653550908311102,4.0,0.111795716747786,0.006653550908311102
1.6e-5,3.16e-6,1.3813269273797492e-10,0.11960049216054101,0.11959098879155793,true,Success,0.1314689244407424,0.05077870783372801,0.0806902166070144,0.02439042860691029,4.0,0.11461538475418868,0.006571943567538299,4.0,0.11461538475418868,0.006571943567538299,4.0,0.11461538475418868,0.006571943567538299
1.6e-5,1.0e-5,3.102650631746359e-11,0.11975194366101281,0.11975194366101281,true,Success,0.1441021082632249,0.054580317469103676,0.08952179079412122,0.02705726708776634,4.0,0.12465888240932112,0.0063109536484261455,4.0,0.12465888240932112,0.0063109536484261455,4.0,0.12465888240932112,0.0063109536484261455
1.6e-5,3.16e-5,5.08788023966031e-12,0.1200302671610763,0.1200302671610763,true,Success,0.1543242909505682,0.05763027545384235,0.09669401549672586,0.02922242338517529,4.0,0.1325634256792968,0.004386125806691064,4.0,0.1325634256792968,0.004386125806691064,6.520598955891944,0.13372228647528914,0.008607152756180517
1.6e-5,0.0001,7.135944501196961e-13,0.12179879261988354,0.12179879261988354,true,Success,0.16108665702735245,0.059624890468562626,0.10146176655878983,0.030661387201731508,4.0,0.13747972961471042,0.0033043575629511978,4.0,0.13747972961471042,0.0033043575629511978,60.811489071963415,0.10943031163166247,0.03343580041511242
1.6e-5,0.000316,8.483680365736108e-14,0.12009691539174702,0.12009691539174702,true,Success,0.16421699116631,0.060457210126812405,0.1037597810394976,0.03135485699567735,16.27633691229971,0.13126683786515672,0.017408354234828404,8.946611255072433,0.13933369871594645,0.010563974368434122,604.4752748326003,0.07633556260840316,0.06186110172555608
1.6e-5,0.001,4.710707411815799e-15,0.11949428886449057,0.11949428886449057,true,Success,0.1466819486504481,0.05431918521806108,0.09236276343238702,0.027914970658282846,156.6584250549291,0.08626130280388526,0.043348486651337954,90.54306656133737,0.09385679446154545,0.03732318400720617,5477.819119683008,0.039016638269059954,0.08156025833932097
1.6e-5,0.00316,3.8146547430827774e-16,0.11927097157452818,0.11939998342613518,true,Success,0.13283294541169546,0.04934380459306364,0.08348914081863182,0.025235695557595524,1469.8784453561914,0.05066818649230477,0.06167994311182892,853.1963201756852,0.057238094647348595,0.056365003380496985,43056.941350215406,0.015149950132119363,0.09041415609015385
1.6e-5,0.01,3.7913582335965044e-17,0.12001480003737154,0.12001480003737154,true,Success,0.12774108005525728,0.047294454403652694,0.08044662565160457,0.02431686121102768,13312.39201833214,0.024782747432275664,0.07851699683684871,7957.736108206486,0.029999888421131368,0.07429633582252837,291409.78963865765,0.004340197016838581,0.0950549985415721
2.4999999999999998e-5,1.0e-6,1.7071819144100403e-10,0.11906524188279574,0.11906524188279574,true,Success,0.08136957651787971,0.030702461446439247,0.050667115071440456,0.022444786084878474,4.0,0.07174337104775398,0.0042915724622369185,4.0,0.07174337104775398,0.0042915724622369185,4.0,0.07174337104775398,0.0042915724622369185
2.4999999999999998e-5,3.16e-6,1.081499202378856e-10,0.11997116076694371,0.11997116076694371,true,Success,0.082879097989312,0.031100708068297844,0.05177838992101417,0.022936689949306047,4.0,0.07270098846446427,0.004263610406528403,4.0,0.07270098846446427,0.004263610406528403,4.0,0.07270098846446427,0.004263610406528403
2.4999999999999998e-5,1.0e-5,3.2640114889889005e-11,0.11916535438294855,0.11916535438294855,true,Success,0.09075015907340735,0.033399223228880746,0.057350935844526586,0.025402989905587106,4.0,0.07911902941516603,0.004244505029389156,4.0,0.07911902941516603,0.004244505029389156,4.0,0.07911902941516603,0.004244505029389156
2.4999999999999998e-5,3.16e-5,6.163642402897572e-12,0.12099356120107736,0.12099356120107736,true,Success,0.09923190679965585,0.0358613693973763,0.06337053740227953,0.028066384355162642,4.0,0.08594655496900788,0.0035890014003608192,4.0,0.08594655496900788,0.0035890014003608192,4.37558600513131,0.08669390299746287,0.004031618783280466
2.4999999999999998e-5,0.0001,9.20962678144906e-13,0.12008010492207417,0.12008010492207417,true,Success,0.10485760707728316,0.037457142421406034,0.06740046465587714,0.0298489571804924,4.0,0.090148299886832,0.0024808065340400673,4.0,0.090148299886832,0.0024808065340400673,38.18142148016571,0.07674763464046283,0.01781192820691443
2.4999999999999998e-5,0.000316,1.1040702628076557e-13,0.11985145457308452,0.11985145457308452,true,Success,0.10709164640707715,0.03802628557688656,0.06906536083019058,0.030585276870763414,9.933991190381034,0.09054430506096735,0.0077338896791404686,5.093147066152147,0.09403225500254103,0.0034289020323990784,383.02902414616045,0.05624963460384925,0.03562319752474245
2.4999999999999998e-5,0.001,6.063463751333047e-15,0.11964984548063302,0.11964984548063302,true,Success,0.0953741572974246,0.0340490229881815,0.06132513430924311,0.0271614822145158,99.02540093936152,0.061391738225269464,0.02461207261065958,57.333896878309915,0.06647469748458232,0.020855570603483746,3549.548215459175,0.03134044682467759,0.04894308965682342
2.4999999999999998e-5,0.00316,5.430867261300149e-16,0.12243173117520881,0.12243173117520881,true,Success,0.08814702487626742,0.03151783176439367,0.056629193111873755,0.02508359749775642,957.0287412153205,0.03899585209416184,0.03692318382047706,553.831654247979,0.04324945370405398,0.03348221370050008,30750.380353260934,0.01393179441480831,0.05720001099165275
2.4999999999999998e-5,0.01,5.483332844547664e-17,0.11999407019691215,0.1199780903547673,true,Success,0.08323614097097075,0.02973773023499733,0.05349841073597341,0.023698005944474864,8854.119510573888,0.020978402215734347,0.04747198052799851,5204.5600598307965,0.024637919797974556,0.044511422345320704,216641.97655956048,0.004636422875425465,0.0606926842075034
3.9999999999999996e-5,1.0e-6,7.716538777025861e-11,0.11951158357536992,0.11951158357536992,true,Success,0.05050799113157515,0.018432768489208804,0.03207522264236634,0.021344405244615536,4.0,0.04454429847926328,0.0026853591534722137,4.0,0.04454429847926328,0.0026853591534722137,4.0,0.04454429847926328,0.0026853591534722137
3.9999999999999996e-5,3.16e-6,6.417163526389216e-11,0.11921853705382439,0.11921876112428242,true,Success,0.051090063990556385,0.01859200532865829,0.032498058661898095,0.021625588818842467,4.0,0.04496297443028645,0.0026796599971455792,4.0,0.04496297443028645,0.0026796599971455792,4.0,0.04496297443028645,0.0026796599971455792
3.9999999999999996e-5,1.0e-5,2.949456405595186e-11,0.11925035550714491,0.11925035550714491,true,Success,0.05487904046819178,0.019683657990981193,0.03519538247721059,0.023419112499476688,4.0,0.0481792861164467,0.002681852141540095,4.0,0.0481792861164467,0.002681852141540095,4.0,0.0481792861164467,0.002681852141540095
3.9999999999999996e-5,3.16e-5,6.970113214077536e-12,0.11940074240492958,0.11940074240492958,true,Success,0.06135811449889641,0.021515561229777786,0.039842553269118626,0.026508349260587302,4.0,0.053563886791679415,0.002680280918811943,4.0,0.053563886791679415,0.002680280918811943,4.0,0.053563886791679415,0.002680280918811943
3.9999999999999996e-5,0.0001,1.1579816681496483e-12,0.12000192649973758,0.11998860597918239,true,Success,0.066097379232927,0.022822971416437066,0.04327440781648993,0.028788988361705167,4.0,0.05731878739558205,0.0019251372698042672,4.0,0.05731878739558205,0.0019251372698042672,23.54357489193102,0.05157302595152005,0.009039624026141887
3.9999999999999996e-5,0.000316,1.393566895135316e-13,0.11992715678958214,0.11992715678958214,true,Success,0.06763212080311835,0.023188755903061256,0.0444433649000571,0.029565670779586963,5.62385300665423,0.05973779584602458,0.0027806934682239612,4.0,0.058514382152822016,0.0016396450910334064,235.79305090346452,0.039492147348081846,0.019665819057982765
3.9999999999999996e-5,0.001,7.983344782651469e-15,0.11997560276070002,0.11997560276070002,true,Success,0.060477402864229465,0.020825884972724324,0.039651517891505145,0.026381378348072942,61.27647026259351,0.04244817529829811,0.014001995777868063,35.28446558333296,0.04529185270016112,0.011693911556204608,2215.4014162769586,0.02375756969069828,0.028909654506577617
3.9999999999999996e-5,0.00316,7.741674915282094e-16,0.11905261801555037,0.11905261801555037,true,Success,0.05694854425271832,0.019610139265405203,0.03733840498731312,0.024843830802268527,588.9752750165375,0.028748325338752854,0.02124685640110292,340.37377809881497,0.031402192569747404,0.01910025728105449,20223.785154982288,0.012197489798559408,0.03463641491704761
3.9999999999999996e-5,0.01,7.988441381331113e-17,0.11941102288896584,0.11941102288896584,true,Success,0.05373067987385392,0.01848819719451692,0.035242482679337,0.023450427824497966,5640.676053045821,0.016942450562645227,0.02805166293422628,3282.7954545211155,0.019349036115727438,0.026104724168106795,156514.46864894385,0.004620206984367461,0.03802042539029862
6.5e-5,1.0e-6,3.168514678470572e-11,0.11943223348848138,0.11943227795036741,true,Success,0.030999893855554395,0.010931804895052636,0.020068088960501756,0.020421140988369547,4.0,0.027279389461563233,0.0016536070114290698,4.0,0.027279389461563233,0.0016536070114290698,4.0,0.027279389461563233,0.0016536070114290698
6.5e-5,3.16e-6,3.012261932546406e-11,0.11993128846455847,0.11993128846455847,true,Success,0.031165762154301693,0.010980371779321069,0.020185390374980624,0.020540432012243495,4.0,0.02742702740632835,0.0016534631516636994,4.0,0.02742702740632835,0.0016534631516636994,4.0,0.02742702740632835,0.0016534631516636994
6.5e-5,1.0e-5,2.0809363466208132e-11,0.1198731870805268,0.1198731870805268,true,Success,0.03251285795884183,0.011368260262120436,0.0211445976967214,0.0215158597310778,4.0,0.028622542362841823,0.001654314713703987,4.0,0.028622542362841823,0.001654314713703987,4.0,0.028622542362841823,0.001654314713703987
