3.160028648279262747e-27 8.609897831728447266e+12 -8.966908664360616960e+17 8.609897831728447266e+12 1.041465164814911550e+05
3.167313491273067644e-27 8.599990719483051758e+12 -8.935990531233478400e+17 8.599990719483051758e+12 1.039069787713750702e+05
3.174615128082166600e-27 8.590095007009748047e+12 -8.905179004629474560e+17 8.590095007009748047e+12 1.036679919996532553e+05
3.181933597421499780e-27 8.580210681191218750e+12 -8.874473716966581760e+17 8.580210681191218750e+12 1.034295548991637334e+05
3.189268938095247058e-27 8.570337728925197266e+12 -8.843874301930060800e+17 8.570337728925197266e+12 1.031916662056580390e+05
3.196621188997052224e-27 8.560476137124623047e+12 -8.813380394468654080e+17 8.560476137124623047e+12 1.029543246577985410e+05
3.203990389110223515e-27 8.550625892717307617e+12 -8.782991630789218560e+17 8.550625892717307617e+12 1.027175289971441816e+05
3.211376577507925539e-27 8.540786982646230469e+12 -8.752707648353379840e+17 8.540786982646230469e+12 1.024812779681514658e+05
3.218779793353410654e-27 8.530959393869329102e+12 -8.722528085872593920e+17 8.530959393869329102e+12 1.022455703181629651e+05
3.226200075900212686e-27 8.521143113359674805e+12 -8.692452583304440320e+17 8.521143113359674805e+12 1.020104047974054265e+05
3.233637464492347819e-27 8.511338128105139648e+12 -8.662480781847362560e+17 8.511338128105139648e+12 1.017757801589756709e+05
3.241091998564543824e-27 8.501544425108698242e+12 -8.632612323937341440e+17 8.501544425108698242e+12 1.015416951588413067e+05
3.248563717642435211e-27 8.491761991388243164e+12 -8.602846853243155200e+17 8.491761991388243164e+12 1.013081485558305430e+05
3.256052661342765193e-27 8.481990813976577148e+12 -8.573184014662120960e+17 8.481990813976577148e+12 1.010751391116254963e+05
3.263558869373619581e-27 8.472230879921515625e+12 -8.543623454316247040e+17 8.472230879921515625e+12 1.008426655907586974e+05
3.271082381534619065e-27 8.462482176285714844e+12 -8.514164819547521280e+17 8.462482176285714844e+12 1.006107267606026726e+05
3.278623237717127278e-27 8.452744690146661133e+12 -8.484807758913744640e+17 8.452744690146661133e+12 1.003793213913637010e+05
3.286181477904479668e-27 8.443018408596795898e+12 -8.455551922184756480e+17 8.443018408596795898e+12 1.001484482560786564e+05
3.293757142172185104e-27 8.433303318743356445e+12 -8.426396960337826560e+17 8.433303318743356445e+12 9.991810613060506876e+04
3.301350270688128202e-27 8.423599407708533203e+12 -8.397342525554014720e+17 8.423599407708533203e+12 9.968829379361878091e+04
3.308960903712805372e-27 8.413906662629156250e+12 -8.368388271213140480e+17 8.413906662629156250e+12 9.945901002660051745e+04
3.316589081599522120e-27 8.404225070656975586e+12 -8.339533851890534400e+17 8.404225070656975586e+12 9.923025361383636482e+04
3.324234844794604700e-27 8.394554618958466797e+12 -8.310778923352381440e+17 8.394554618958466797e+12 9.900202334240719210e+04
3.331898233837628267e-27 8.384895294714989258e+12 -8.282123142552145920e+17 8.384895294714989258e+12 9.877431800218641001e+04
3.339579289361624944e-27 8.375247085122476562e+12 -8.253566167625598720e+17 8.375247085122476562e+12 9.854713638582643762e+04
3.347278052093289013e-27 8.365609977391682617e+12 -8.225107657887527680e+17 8.365609977391682617e+12 9.832047728875878965e+04
3.354994562853210814e-27 8.355983958748138672e+12 -8.196747273827592960e+17 8.355983958748138672e+12 9.809433950918688788e+04
3.362728862556086241e-27 8.346369016432014648e+12 -8.168484677105917440e+17 8.346369016432014648e+12 9.786872184807687881e+04
3.370480992210921937e-27 8.336765137698072266e+12 -8.140319530548960000e+17 8.336765137698072266e+12 9.764362310915053240e+04
3.378250992921272776e-27 8.327172309815950195e+12 -8.112251498146388480e+17 8.327172309815950195e+12 9.741904209888612968e+04
3.386038905885451362e-27 8.317590520069695312e+12 -8.084280245045731840e+17 8.317590520069695312e+12 9.719497762650129152e+04
3.393844772396731790e-27 8.308019755758194336e+12 -8.056405437549708800e+17 8.308019755758194336e+12 9.697142850395737332e+04
3.401668633843595019e-27 8.298460004194860352e+12 -8.028626743111392000e+17 8.298460004194860352e+12 9.674839354594625183e+04
3.409510531709934064e-27 8.288911252707644531e+12 -8.000943830330284800e+17 8.288911252707644531e+12 9.652587156988450442e+04
3.417370507575265653e-27 8.279373488639168945e+12 -7.973356368948846080e+17 8.279373488639168945e+12 9.630386139591077517e+04
3.425248603114969137e-27 8.269846699346589844e+12 -7.945864029848181760e+17 8.269846699346589844e+12 9.608236184687675268e+04
3.433144860100499584e-27 8.260330872201583008e+12 -7.918466485044120320e+17 8.260330872201583008e+12 9.586137174834079633e+04
3.441059320399597989e-27 8.250825994590470703e+12 -7.891163407683726080e+17 8.250825994590470703e+12 9.564088992856531695e+04
3.448992025976533065e-27 8.241332053913883789e+12 -7.863954472040471040e+17 8.241332053913883789e+12 9.542091521850289428e+04
3.456943018892314328e-27 8.231849037587189453e+12 -7.836839353511614720e+17 8.231849037587189453e+12 9.520144645180040970e+04
3.464912341304905901e-27 8.222376933040024414e+12 -7.809817728613066240e+17 8.222376933040024414e+12 9.498248246478255896e+04
3.472900035469465430e-27 8.212915727716613281e+12 -7.782889274976460800e+17 8.212915727716613281e+12 9.476402209645330731e+04
3.480906143738562913e-27 8.203465409075590820e+12 -7.756053671344860160e+17 8.203465409075590820e+12 9.454606418848606700e+04
3.488930708562405262e-27 8.194025964590031250e+12 -7.729310597569057280e+17 8.194025964590031250e+12 9.432860758521863318e+04
3.496973772489051547e-27 8.184597381747418945e+12 -7.702659734603712000e+17 8.184597381747418945e+12 9.411165113364669378e+04
3.505035378164657649e-27 8.175179648049605469e+12 -7.676100764503479040e+17 8.175179648049605469e+12 9.389519368341716472e+04
3.513115568333681456e-27 8.165772751012914062e+12 -7.649633370419546880e+17 8.165772751012914062e+12 9.367923408682487207e+04
3.521214385839130386e-27 8.156376678167970703e+12 -7.623257236595438080e+17 8.156376678167970703e+12 9.346377119880299142e+04
3.529331873622771609e-27 8.146991417059695312e+12 -7.596972048363257600e+17 8.146991417059695312e+12 9.324880387691702344e+04
3.537468074725373829e-27 8.137616955247423828e+12 -7.570777492140330240e+17 8.137616955247423828e+12 9.303433098136211629e+04
3.545623032286914629e-27 8.128253280304750977e+12 -7.544673255425057280e+17 8.128253280304750977e+12 9.282035137495356321e+04
3.553796789546838765e-27 8.118900379819656250e+12 -7.518659026793610240e+17 8.118900379819656250e+12 9.260686392312429962e+04
3.561989389844254746e-27 8.109558241394285156e+12 -7.492734495895617280e+17 8.109558241394285156e+12 9.239386749391400372e+04
3.570200876618193842e-27 8.100226852645164062e+12 -7.466899353451137280e+17 8.100226852645164062e+12 9.218136095796858717e+04
