x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.16610096975391947,5.668067079732379,1.6226127587737926e-25,1.0245971387665158e-9,1.469293599542451e-7,1.915459575672038e-8,0.5363000235296127,1.0726000470592254,7.336301477566949e-8,7.336301477566949e-8,1.2686725456396598e-10,8.333947702319503e-42,8.350145008500026e-42,-1.6197306180523895e-44
0.20379349715255535,5.148746455565581,1.0811530510163625e-25,5.547396806906558e-10,1.5944237347305486e-7,2.620057104128947e-8,-0.687556085613009,-1.375112171226018,7.963017270305425e-8,7.963017270305425e-8,8.68193330061486e-11,4.41207964136034e-42,4.4023832295613656e-42,9.696411798974747e-45
0.2611650582522773,4.331282283171975,6.616581859109667e-26,2.6354345334682876e-10,1.8252340050845852e-7,4.0616042151794344e-8,-2.430080498141538,-4.860160996283076,9.115184975573225e-8,9.115184975573225e-8,5.747391617978555e-11,2.0179959151965514e-42,1.9788570090111968e-42,3.913890618535477e-44
0.3194934779042569,3.788865139665986,4.445383746468345e-26,1.4390944061721204e-10,2.1109856974817875e-7,6.03352058566883e-8,-3.6814748683870198,-7.3629497367740395,1.0547015570881814e-7,1.0547015570881814e-7,4.179593314374207e-11,1.1021135257795859e-42,1.0300431339826367e-42,7.207039179694924e-44
0.38093917439988173,3.482336258437423,3.1452711862091356e-26,8.49174210147265e-11,2.4796823954272046e-7,8.737778502898325e-8,-4.514364896781227,-9.028729793562453,1.2393580648405105e-7,1.2393580648405105e-7,3.321573478758575e-11,6.736053582566641e-43,5.926818989749582e-43,8.09234592817059e-44
0.4542022439530056,3.321531715749416,2.227635334024499e-26,5.002252876935143e-11,3.021990984577869e-7,1.295665735820709e-7,-5.097117897804327,-10.194235795608654,1.5106996343371746e-7,1.5106996343371746e-7,2.847251462550746e-11,4.1431421851680705e-43,3.495098777831093e-43,6.480434073369777e-44
0.6003141032699417,3.25583996051502,1.2914224206281112e-26,2.1624713184492566e-11,4.4464529359478836e-7,2.543028593043894e-7,-5.653775906732918,-11.307551813465835,2.2228644717645818e-7,2.2228644717645818e-7,2.637708963362969e-11,1.890120793266849e-43,1.576564857876224e-43,3.1355593539062507e-44
0.7950969540157224,3.3302659826658965,7.465300791593915e-27,9.312934972032094e-12,7.019535844837091e-7,5.264777104981545e-7,-5.92155349576735,-11.8431069915347,3.5094222691211204e-7,3.5094222691211204e-7,2.8640910121911015e-11,8.311624233049253e-44,7.128047937641798e-44,1.1835762954074553e-44
1.1405978428770722,3.6043809292334177,3.68899044872683e-27,3.16041194990785e-12,1.3057523491724228e-6,1.3588308969434436e-6,-5.95595855934849,-11.91191711869698,6.529736962431691e-7,6.529736962431691e-7,3.4726595325114045e-11,2.5649989348977274e-44,2.3427232072132373e-44,2.2227572768449e-45
1.4595573125331311,3.9310583285538754,2.2720708449328554e-27,1.5104325258003246e-12,1.9375447717868597e-6,2.4939718928455132e-6,-5.809414441979136,-11.618828883958273,9.687139874671628e-7,9.687139874671628e-7,3.720700815493893e-11,9.930187436894797e-45,9.479544797273052e-45,4.506426396217445e-46
2.2384389132027924,5.007503945630774,9.724874764109226e-28,4.1881527666946765e-13,3.258946606688339e-6,5.929224435669769e-6,-5.0506828883208295,-10.101365776641659,1.6285061450265766e-6,1.6285061450265766e-6,2.7799831753601317e-11,1.1964909466820774e-45,1.1918595550687416e-45,4.6313916133357235e-48
2.935702250830099,6.352702498547212,5.658343580732621e-28,1.8556400674588257e-13,3.921223475265577e-6,8.77057872411389e-6,-3.90940421067787,-7.81880842135574,1.9623946682125305e-6,1.9623946682125305e-6,1.4471184039689917e-11,1.935200084193435e-46,1.934930290731505e-46,2.697934619299878e-50
3.7186815466133023,8.33880873322365,3.5267657490507478e-28,9.129040009214456e-14,4.224283011044238e-6,1.129206020128862e-5,-2.088277577165236,-4.176555154330472,2.1150885745039953e-6,2.1150885745039953e-6,5.072481175986688e-12,2.496543583146247e-47,2.496541372745653e-47,2.210400593883065e-53
4.589643447622282,11.22174783248454,2.315266984831245e-28,4.8555874139100476e-14,4.321264361222934e-6,1.358742365353994e-5,0.6840562919539792,1.3681125839079584,2.164755257476914e-6,2.164755257476914e-6,1.1330535751473231e-12,2.51690551169779e-48,2.5169055155321537e-48,-3.8343637161419113e-57
